"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"1121","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1122","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1123","False","0","0","8bit","0","False","True","False","False","False","0","True","2"
"1124","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1125","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","3"
"1126","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1127","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1128","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1129","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1130","False","1","0","none","0","False","False","True","False","False","0","True","5"
"1131","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1132","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1133","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1134","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1135","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1136","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1137","False","0","0","7bit","0","False","True","False","False","False","0","True","9"
"1138","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1139","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1140","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1141","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1142","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1143","False","1","0","none","0","False","False","True","False","False","0","True","4"
"1144","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1145","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1146","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1147","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1148","False","1","0","none","0","False","False","True","False","False","0","True","12"
"1149","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1150","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1151","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1152","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1153","False","0","0","7bit","0","False","True","True","False","True","0","True","2"
"1154","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1155","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1156","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1157","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1158","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1159","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1160","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1161","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1162","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1163","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1164","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1165","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1166","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1167","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1168","False","0","0","8bit","0","False","True","False","False","True","0","True","3"
"1169","False","0","0","quoted-printable","0","False","True","False","False","True","0","True","3"
"1170","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1171","False","0","0","7bit","0","False","True","False","False","True","0","True","25"
"1172","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1173","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1174","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1175","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1176","False","0","0","7bit","0","False","True","True","False","False","0","True","9"
"1177","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1178","False","1","0","none","0","False","False","True","False","False","0","True","13"
"1179","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1180","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1181","False","0","0","8bit","0","False","True","False","False","False","0","True","1"
"1182","False","0","0","7bit","0","False","True","True","False","False","0","True","9"
"1183","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1184","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1185","False","1","0","none","0","False","False","True","False","False","0","True","7"
"1186","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1187","False","1","0","none","0","False","False","True","False","False","0","True","7"
"1188","False","1","0","none","0","False","False","True","False","True","0","True","42"
"1189","False","0","0","none","0","False","True","False","False","False","0","True","14"
"1190","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1191","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1192","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1193","False","0","0","7bit","0","False","True","False","False","True","0","True","7"
"1194","False","0","0","7bit","0","False","True","False","False","True","0","True","7"
"1195","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1196","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1197","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1198","False","1","0","none","0","False","False","True","False","False","0","True","9"
"1199","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1200","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1201","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"1202","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1203","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1204","False","0","0","7bit","0","False","True","False","False","True","0","True","7"
"1205","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1206","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1207","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1208","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1209","False","0","0","7bit","0","False","True","False","False","True","0","True","4"
"1210","False","0","0","7bit","0","False","True","False","False","True","0","True","4"
"1211","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1212","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1213","False","0","0","none","0","False","False","False","False","False","0","True","1"
"1214","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1215","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1216","False","0","0","7bit","0","False","True","False","False","True","0","True","7"
"1217","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1218","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1219","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1220","False","1","0","none","0","False","False","True","False","False","0","True","4"
"1221","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1222","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1223","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1224","False","0","0","7bit","0","False","True","False","False","False","0","True","10"
"1225","False","0","1","7bit","1","False","True","False","False","False","1","True","10"
"1226","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1227","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1228","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1229","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1230","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1231","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1232","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1233","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1234","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1235","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1236","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1237","False","0","0","7bit","0","False","True","False","False","True","0","True","4"
"1238","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1239","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1240","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1241","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1242","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1243","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1244","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1245","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1246","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1247","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1248","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1249","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1250","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1251","False","1","0","none","0","False","False","False","False","False","0","True","0"
"1252","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1253","False","1","0","none","0","False","False","False","False","False","0","True","0"
"1254","False","0","7","7bit","7","False","True","False","False","False","0","True","15"
"1255","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1256","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1257","False","0","0","7bit","0","False","True","False","False","False","0","True","0"
"1258","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1259","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1260","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1261","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1262","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1263","False","0","0","8bit","0","False","True","False","False","True","0","True","7"
"1264","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1265","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1266","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1267","False","0","4","8bit","0","False","True","False","False","True","0","True","7"
"1268","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1269","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1270","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1271","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1272","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1273","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1274","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1275","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1276","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1277","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1278","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1279","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1280","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1281","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1282","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1283","False","1","0","none","0","False","True","True","False","True","0","True","8"
"1284","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"1285","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1286","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1287","False","1","0","none","0","False","False","True","False","False","0","True","4"
"1288","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1289","False","1","0","none","0","False","False","True","False","False","0","True","4"
"1290","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"1291","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1292","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1293","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1294","False","0","2","none","0","False","True","False","False","False","0","True","4"
"1295","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1296","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1297","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1298","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1299","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1300","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1301","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","0"
"1302","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1303","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1304","False","0","0","none","0","False","True","False","False","True","0","True","7"
"1305","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1306","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1307","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1308","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1309","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1310","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1311","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1312","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1313","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1314","False","0","0","none","0","False","True","False","False","False","0","True","8"
"1315","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1316","False","0","0","none","0","False","True","False","False","False","0","True","39"
"1317","False","0","0","none","0","False","True","False","False","True","0","True","7"
"1318","False","0","2","none","0","False","True","False","False","False","0","True","2"
"1319","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1320","False","0","0","none","0","False","True","False","False","False","0","True","8"
"1321","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1322","False","0","0","none","0","False","True","False","False","True","0","True","7"
"1323","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1324","False","1","0","none","0","False","False","False","False","False","0","True","0"
"1325","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1326","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"1327","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1328","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1329","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"1330","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1331","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1332","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1333","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1334","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1335","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1336","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1337","False","0","0","8bit","0","False","True","False","False","True","0","True","7"
"1338","False","0","0","8bit","0","False","True","False","False","True","0","True","7"
"1339","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1340","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1341","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1342","True","0","0","none","0","False","True","False","False","False","0","True","1"
"1343","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1344","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1345","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1346","False","0","0","none","0","False","True","False","False","True","0","True","4"
"1347","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1348","False","0","0","7bit","0","False","True","False","False","False","2","True","5"
"1349","False","0","0","none","0","False","True","False","False","False","2","True","8"
"1350","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1351","False","0","0","7bit","0","False","True","False","False","False","2","True","5"
"1352","False","0","0","none","0","False","True","False","False","False","2","True","8"
"1353","False","0","0","7bit","0","False","True","False","False","False","2","True","5"
"1354","False","0","0","7bit","0","False","True","False","False","False","0","True","10"
"1355","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1356","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1357","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1358","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1359","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1360","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1361","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1362","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1363","False","1","0","none","0","False","False","True","False","False","0","True","4"
"1364","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1365","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1366","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1367","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1368","False","1","0","none","0","False","False","False","False","False","0","True","3"
"1369","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1370","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1371","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1372","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1373","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1374","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1375","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1376","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1377","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1378","False","1","0","none","0","False","False","True","False","False","0","True","118"
"1379","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1380","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1381","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1382","False","1","0","none","0","False","False","True","False","False","0","True","11"
"1383","False","1","0","none","0","False","True","True","False","False","0","True","9"
"1384","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1385","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1386","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1387","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1388","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1389","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1390","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1391","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1392","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1393","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1394","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1395","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1396","False","0","0","8bit","0","False","False","False","False","False","0","True","2"
"1397","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1398","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1399","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1400","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1401","False","1","0","none","0","False","False","True","False","False","0","True","9"
"1402","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1403","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1404","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1405","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1406","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1407","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1408","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1409","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1410","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1411","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1412","False","0","4","7bit","0","False","True","False","False","True","0","True","7"
"1413","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1414","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1415","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1416","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1417","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1418","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1419","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1420","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1421","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1422","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1423","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1424","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1425","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1426","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1427","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1428","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1429","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1430","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"1431","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","36"
"1432","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1433","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1434","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1435","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1436","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","9"
"1437","False","0","2","none","2","False","True","False","False","False","0","True","6"
"1438","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1439","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1440","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1441","False","0","0","none","0","False","False","False","False","False","0","True","0"
"1442","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","34"
"1443","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1444","False","0","0","none","0","False","True","False","False","True","0","True","3"
"1445","False","0","0","7bit","0","False","True","False","False","True","0","True","2"
"1446","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1447","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1448","False","0","0","8bit","0","False","True","False","False","True","0","True","2"
"1449","False","0","0","none","0","False","True","False","False","True","0","True","2"
"1450","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1451","False","1","0","none","0","False","False","False","False","False","0","True","30"
"1452","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1453","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1454","False","1","0","none","0","False","False","True","False","False","0","True","11"
"1455","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1456","False","1","0","none","0","False","False","True","False","False","0","True","8"
"1457","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1458","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1459","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1460","False","0","0","none","0","False","True","False","False","False","0","True","13"
"1461","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1462","False","0","0","8bit","0","False","True","False","False","False","0","True","7"
"1463","False","0","0","none","0","False","True","False","False","False","0","True","7"
"1464","False","0","0","none","0","False","True","False","False","False","0","True","1"
"1465","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1466","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1467","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"1468","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"1469","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1470","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1471","False","0","0","none","0","False","True","False","False","False","0","True","6"
"1472","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1473","False","0","1","7bit","1","False","True","False","False","False","0","True","9"
"1474","False","1","0","none","0","False","False","True","False","False","0","True","78"
"1475","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"1476","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1477","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1478","False","0","0","7bit","0","False","True","False","False","True","0","True","5"
"1479","False","0","0","7bit","0","False","False","False","False","False","0","True","1"
"1480","False","1","2","none","2","False","True","False","False","False","3","True","30"
"1481","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1482","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1483","False","0","4","7bit","0","False","True","False","False","True","0","True","7"
"1484","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1485","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1486","False","0","0","7bit","0","False","True","False","False","False","2","True","6"
"1487","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1488","False","0","0","7bit","0","False","False","False","False","False","0","True","2"
"1489","False","0","0","8bit","0","False","True","False","False","False","0","True","0"
"1490","False","0","0","7bit","0","False","True","False","False","False","2","True","6"
"1491","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1492","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1493","False","1","0","none","0","False","True","False","False","False","1","True","21"
"1494","False","1","0","none","0","False","True","True","False","False","0","True","74"
"1495","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1496","False","0","0","7bit","0","False","False","False","False","False","0","True","2"
"1497","False","1","0","none","0","False","False","True","False","True","0","True","11"
"1498","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1499","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1500","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1501","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1502","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"1503","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1504","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1505","False","0","0","none","0","False","True","False","False","False","0","True","0"
"1506","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1507","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1508","False","0","0","8bit","0","False","True","False","False","False","0","True","6"
"1509","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1510","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1511","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1512","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1513","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1514","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1515","False","1","0","none","0","False","False","True","False","False","0","True","11"
"1516","False","1","0","none","0","False","True","False","False","False","1","True","21"
"1517","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1518","False","0","0","none","0","False","True","False","False","False","0","True","5"
"1519","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1520","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1521","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1522","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1523","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1524","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1525","False","0","0","none","0","False","True","False","False","False","0","True","4"
"1526","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1527","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1528","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1529","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1530","False","0","0","8bit","0","False","True","False","False","False","0","True","11"
"1531","False","0","0","7bit","0","False","True","False","False","False","0","True","8"
"1532","False","0","0","7bit","0","False","True","False","False","False","0","True","11"
"1533","False","0","0","8bit","0","False","True","False","False","False","0","True","11"
"1534","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"1535","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1536","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1537","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1538","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1539","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1540","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1541","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1542","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1543","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1544","False","0","0","none","0","False","True","False","False","False","0","True","2"
"1545","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1546","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
